year,block,zipcode,xcoord,ycoord,yearbuilt,age,build_alter_gap,alterage,alterage_squared,alterage_cubed,elevator,commercial,garage,storage,basement,waterfront,frontage,block_assmeblage,cooperative,conv_loft_wh,tenament,garden,semi_fireproof,fireproof,luxury,artist_res,3_units,4_units,5_6_units,7_10_units,11_25_units,26_50_units,50plus_units,units_per_building,floors,floors_squared,zip_avg_age,zip_avg_alterage,zip_avg_res_units_pb,zip_avg_total_units_pb,zip_avg_num_buildings,zip_avg_development,zip_small_residential,zip_rental_walk_up,zip_rental_elevator,zip_condominiums,zip_offices,zip_industrial_utility,zip_government,zip_loft,zip_parking,zip_cars,zip_hotel,zip_theater,zip_retail,zip_healthcare,zip_asylum,zip_church,zip_education,zip_public,zip_outdoor,zip_transport,pcvpu_l1,pcvpu_l2,pcvpu_l3,avg_block_pcvpu_l1,avg_block_pcvpu_l2,avg_block_pcvpu_l3,avg_neighbor1_pcvpu_l1,avg_neighbor1_pcvpu_l2,avg_neighbor1_pcvpu_l3,avg_neighbor2_pcvpu_l1,avg_neighbor2_pcvpu_l2,avg_neighbor2_pcvpu_l3,avg_neighbor3_pcvpu_l1,avg_neighbor3_pcvpu_l2,avg_neighbor3_pcvpu_l3,avg_neighbor4_pcvpu_l1,avg_neighbor4_pcvpu_l2,avg_neighbor4_pcvpu_l3,avg_zip_pcvpu_l1,avg_zip_pcvpu_l2,outcome
2011,1409,10021,995112,220544,1910,101,0,101,10201,1030301,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,99.26440678,65.2440678,25.06165254,26.57459981,1.066101695,4.836711864,0.234745763,0.321186441,0.216101695,0.009322034,0.037288136,0.000847458,0.001694915,0.000847458,0.006779661,0,0.005932203,0,0.031355932,0.01440678,0.002542373,0.015254237,0.01779661,0.005932203,0,0,10,9.589,-25.34249838,4.429961818,4.886883636,3.264285455,2.724352459,2.221772131,5.417156452,7.675346154,0.396313725,4.508706122,6.99675,0.39165,47.20985854,6.227666197,2.330164789,21.96008286,11.22323379,4.891323969,19.97481398
2012,1409,10021,995112,220544,1910,102,0,102,10404,1061208,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,98.59148936,62.51148936,25.11446809,26.67728605,1.067234043,4.85492766,0.235744681,0.319148936,0.217021277,0.009361702,0.038297872,0.000851064,0.001702128,0.000851064,0.006808511,0,0.005957447,0,0.031489362,0.013617021,0.002553191,0.015319149,0.018723404,0.005957447,0,0,4.5,10,9.589,4.418061818,4.429961818,4.886883636,2.551614754,2.724352459,2.221772131,1.661096078,7.675346154,0.396313725,0.103902381,6.99675,0.39165,3.205469014,6.227666197,2.330164789,1.549398615,11.22323379,4.891323969
2014,1411,10075,995635,220732,1900,114,109,5,25,125,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,25,100.0626822,60.58892128,25.01044704,26.13255588,1.069970845,4.813411079,0.199708455,0.351311953,0.256559767,0.014577259,0.030612245,0,0,0.001457726,0.004373178,0,0.001457726,0,0.037900875,0.005830904,0,0.013119534,0.016034985,0.005830904,0.001457726,0,0,3.1985,3.5999,4.6335,4.080946667,1.900506667,8.24523,8.83497,1.37827,5.613123529,4.978076471,2.3609,7.466256098,7.501804878,24.90826585,0.866171429,0.843747619,2.344309524,6.397335308,4.342710427,2.626993381
2013,1409,10021,995112,220544,1910,103,0,103,10609,1092727,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,98.65523156,61.33018868,25.13867925,26.63834572,1.069468268,4.884656947,0.241852487,0.318181818,0.217838765,0.010291595,0.036020583,0.000857633,0.001715266,0,0.006861063,0,0.006003431,0,0.031732419,0.013722127,0.002572899,0.015437393,0.019725557,0.006003431,0,0,20.093,4.5,10,18.74744815,4.418061818,4.429961818,47.66076333,2.551614754,2.724352459,4.810731373,1.661096078,7.675346154,5.587452381,0.103902381,6.99675,5.523490141,3.205469014,6.227666197,8.530852019,1.549398615,11.22323379
2014,1409,10021,995112,220544,1910,104,0,104,10816,1124864,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,98.83591065,60.87886598,25.40893471,26.88772432,1.071305842,4.838084192,0.242268041,0.317869416,0.214776632,0.011168385,0.033505155,0.000859107,0.001718213,0,0.006872852,0,0.006013746,0,0.036082474,0.012886598,0.00257732,0.015463918,0.018041237,0.006013746,0,0,-1.307166368,20.093,4.5,3.466226415,18.74744815,4.418061818,8.025312069,47.66076333,2.551614754,4.747878431,4.810731373,1.661096078,6.323621429,5.587452381,0.103902381,7.07124507,5.523490141,3.205469014,6.203077865,8.530852019,1.549398615
2015,1409,10021,995112,220544,1910,105,0,105,11025,1157625,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,98.87371134,60.86941581,25.35695876,26.79992363,1.067869416,4.847594502,0.243127148,0.316151203,0.216494845,0.011168385,0.030927835,0.000859107,0.001718213,0,0.006872852,0,0.006013746,0,0.037800687,0.012886598,0.00257732,0.015463918,0.018041237,0.006013746,0,0,15.3813,-1.307166368,20.093,6.976786792,3.466226415,18.74744815,6.996192982,8.025312069,47.66076333,6.754790385,4.747878431,4.810731373,7.720197674,6.323621429,5.587452381,7.268856338,7.07124507,5.523490141,11.00508978,6.203077865,8.530852019
2016,1409,10021,995112,220544,1910,106,0,106,11236,1191016,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,98.81013746,59.37457045,25.41595074,26.88786751,1.071305842,4.855343643,0.245704467,0.315292096,0.214776632,0.011168385,0.030927835,0.000859107,0.000859107,0,0.006872852,0,0.005154639,0,0.038659794,0.012027491,0.00257732,0.015463918,0.018900344,0.006013746,0,0,8.7236,15.3813,-1.307166368,3.621866038,6.976786792,3.466226415,2.659194737,6.996192982,8.025312069,8.843721154,6.754790385,4.747878431,9.019383721,7.720197674,6.323621429,7.113452778,7.268856338,7.07124507,10.96059371,11.00508978,6.203077865
2017,1409,10021,995112,220544,1910,107,0,107,11449,1225043,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,98.73149742,59.38468158,25.32989099,26.79871868,1.06454389,4.863907057,0.245266781,0.312392427,0.214285714,0.011187608,0.030981067,0.000860585,0.000860585,0,0.006884682,0,0.005163511,0,0.039586919,0.012908778,0.002581756,0.015490534,0.018932874,0.006024096,0,0,2.5356,8.7236,15.3813,5.391324528,3.621866038,6.976786792,6.089092982,2.659194737,6.996192982,5.414942308,8.843721154,6.754790385,3.834778049,9.019383721,7.720197674,13.30164658,7.113452778,7.268856338,5.803558202,10.96059371,11.00508978
2018,1409,10021,995112,220544,1910,108,0,108,11664,1259712,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,98.79134199,58.73419913,25.35036075,26.85897066,1.065800866,5.004753247,0.246753247,0.311688312,0.213852814,0.00952381,0.03030303,0.000865801,0.000865801,0,0.006926407,0,0.005194805,0,0.03982684,0.01038961,0.002597403,0.015584416,0.01991342,0.006060606,0,0,3.8279,2.5356,8.7236,6.707432075,5.391324528,3.621866038,13.37443509,6.089092982,2.659194737,5.648382692,5.414942308,8.843721154,6.694847619,3.834778049,9.019383721,6.239682192,13.30164658,7.113452778,5.888774404,5.803558202,10.96059371
2019,1409,10021,995112,220544,1910,109,0,109,11881,1295029,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,98.60914582,59.14322692,25.30629853,26.80984565,1.06557377,4.93663503,0.246764452,0.310612597,0.213977567,0.011216566,0.029335634,0.000862813,0.000862813,0,0.006902502,0.001725626,0.005176877,0,0.039689387,0.011216566,0.002588438,0.01553063,0.018981881,0.006039689,0,0,-105.8981587,3.8279,2.5356,-16.10723463,6.707432075,5.391324528,44.50092759,13.37443509,6.089092982,-20.55235102,5.648382692,5.414942308,99.6993766,6.694847619,3.834778049,65.82638243,6.239682192,13.30164658,-48.10813776,5.888774404,5.803558202
2020,1409,10021,995112,220544,1878,142,0,142,20164,2863288,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,4,16,106.754766,62.3882149,25.86655113,27.40983054,1.048526863,4.95779896,0.248700173,0.311958406,0.214038128,0.011265165,0.028596187,0.000866551,0.000866551,0,0.006065858,0.001733102,0.005199307,0,0.038994801,0.011265165,0.002599653,0.012998267,0.019930676,0.006065858,0,0,2.2068,-105.8981587,3.8279,14.40542407,-16.10723463,6.707432075,8.982298276,44.50092759,13.37443509,6.564256,-20.55235102,5.648382692,33.81647959,99.6993766,6.694847619,9.486162162,65.82638243,6.239682192,3.701262222,-48.10813776,5.888774404
2008,1409,10021,994899,220702,1923,85,65,20,400,8000,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.23973177,67.60854987,28.01892987,29.55646363,1.066219614,6.441332775,0.222129086,0.328583403,0.225481978,0.007544007,0.036881811,0.000838223,0.001676446,0.002514669,0.006705784,0.000838223,0.005867561,0,0.032690696,0.012573345,0.002514669,0.015088013,0.017602682,0.005867561,0,0,13.1854,20.8202,1.278,10.14972182,8.805309259,1.325333962,5.114558065,6.646106452,11.52624603,3.047657143,79.35219583,22.71305957,0.6359225,312.4371757,4.423051613,15.18323714,12.77824571,2.023246377,6.889219909,15.95425658,8.171565601
2009,1409,10021,994899,220702,1923,86,65,21,441,9261,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,99.20710059,67.22147084,25.11432798,26.63992204,1.064243449,4.583364328,0.229078614,0.327979713,0.214708369,0.008453085,0.035502959,0.000845309,0.001690617,0.002535926,0.00591716,0,0.00591716,0,0.032121724,0.014370245,0.002535926,0.015215554,0.017751479,0.00591716,0,0,2.9988,13.1854,20.8202,3.264285455,10.14972182,8.805309259,5.417156452,5.114558065,6.646106452,4.508706122,3.047657143,79.35219583,47.20985854,0.6359225,312.4371757,21.96008286,15.18323714,12.77824571,19.97481398,6.889219909,15.95425658
2010,1409,10021,994899,220702,1923,87,65,22,484,10648,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,99.23898305,66.19322034,24.63961864,26.60765066,1.06440678,4.576966102,0.230508475,0.324576271,0.215254237,0.009322034,0.036440678,0.000847458,0.001694915,0.002542373,0.006779661,0,0.005932203,0,0.031355932,0.01440678,0.002542373,0.015254237,0.01779661,0.005932203,0,0,0.224,2.9988,13.1854,4.886883636,3.264285455,10.14972182,2.221772131,5.417156452,5.114558065,0.396313725,4.508706122,3.047657143,0.39165,47.20985854,0.6359225,2.330164789,21.96008286,15.18323714,4.891323969,19.97481398,6.889219909
2011,1409,10021,994899,220702,1923,88,65,23,529,12167,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,99.26440678,65.2440678,25.06165254,26.57459981,1.066101695,4.836711864,0.234745763,0.321186441,0.216101695,0.009322034,0.037288136,0.000847458,0.001694915,0.000847458,0.006779661,0,0.005932203,0,0.031355932,0.01440678,0.002542373,0.015254237,0.01779661,0.005932203,0,0,30.4358,0.224,2.9988,4.429961818,4.886883636,3.264285455,2.724352459,2.221772131,5.417156452,7.675346154,0.396313725,4.508706122,6.99675,0.39165,47.20985854,6.227666197,2.330164789,21.96008286,11.22323379,4.891323969,19.97481398
2012,1409,10021,994899,220702,1923,89,65,24,576,13824,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.59148936,62.51148936,25.11446809,26.67728605,1.067234043,4.85492766,0.235744681,0.319148936,0.217021277,0.009361702,0.038297872,0.000851064,0.001702128,0.000851064,0.006808511,0,0.005957447,0,0.031489362,0.013617021,0.002553191,0.015319149,0.018723404,0.005957447,0,0,-9.56154565,30.4358,0.224,4.418061818,4.429961818,4.886883636,2.551614754,2.724352459,2.221772131,1.661096078,7.675346154,0.396313725,0.103902381,6.99675,0.39165,3.205469014,6.227666197,2.330164789,1.549398615,11.22323379,4.891323969
2013,1409,10021,994899,220702,1923,90,65,25,625,15625,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.65523156,61.33018868,25.13867925,26.63834572,1.069468268,4.884656947,0.241852487,0.318181818,0.217838765,0.010291595,0.036020583,0.000857633,0.001715266,0,0.006861063,0,0.006003431,0,0.031732419,0.013722127,0.002572899,0.015437393,0.019725557,0.006003431,0,0,1.796,-9.56154565,30.4358,18.74744815,4.418061818,4.429961818,47.66076333,2.551614754,2.724352459,4.810731373,1.661096078,7.675346154,5.587452381,0.103902381,6.99675,5.523490141,3.205469014,6.227666197,8.530852019,1.549398615,11.22323379
2014,1409,10021,994899,220702,1923,91,65,26,676,17576,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.83591065,60.87886598,25.40893471,26.88772432,1.071305842,4.838084192,0.242268041,0.317869416,0.214776632,0.011168385,0.033505155,0.000859107,0.001718213,0,0.006872852,0,0.006013746,0,0.036082474,0.012886598,0.00257732,0.015463918,0.018041237,0.006013746,0,0,-3.411439994,1.796,-9.56154565,3.466226415,18.74744815,4.418061818,8.025312069,47.66076333,2.551614754,4.747878431,4.810731373,1.661096078,6.323621429,5.587452381,0.103902381,7.07124507,5.523490141,3.205469014,6.203077865,8.530852019,1.549398615
2015,1409,10021,994899,220702,1923,92,65,27,729,19683,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.87371134,60.86941581,25.35695876,26.79992363,1.067869416,4.847594502,0.243127148,0.316151203,0.216494845,0.011168385,0.030927835,0.000859107,0.001718213,0,0.006872852,0,0.006013746,0,0.037800687,0.012886598,0.00257732,0.015463918,0.018041237,0.006013746,0,0,21.5589,-3.411439994,1.796,6.976786792,3.466226415,18.74744815,6.996192982,8.025312069,47.66076333,6.754790385,4.747878431,4.810731373,7.720197674,6.323621429,5.587452381,7.268856338,7.07124507,5.523490141,11.00508978,6.203077865,8.530852019
2016,1409,10021,994899,220702,1923,93,65,28,784,21952,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.81013746,59.37457045,25.41595074,26.88786751,1.071305842,4.855343643,0.245704467,0.315292096,0.214776632,0.011168385,0.030927835,0.000859107,0.000859107,0,0.006872852,0,0.005154639,0,0.038659794,0.012027491,0.00257732,0.015463918,0.018900344,0.006013746,0,0,-0.302914803,21.5589,-3.411439994,3.621866038,6.976786792,3.466226415,2.659194737,6.996192982,8.025312069,8.843721154,6.754790385,4.747878431,9.019383721,7.720197674,6.323621429,7.113452778,7.268856338,7.07124507,10.96059371,11.00508978,6.203077865
2017,1409,10021,994899,220702,1923,94,65,29,841,24389,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.73149742,59.38468158,25.32989099,26.79871868,1.06454389,4.863907057,0.245266781,0.312392427,0.214285714,0.011187608,0.030981067,0.000860585,0.000860585,0,0.006884682,0,0.005163511,0,0.039586919,0.012908778,0.002581756,0.015490534,0.018932874,0.006024096,0,0,-1.841601683,-0.302914803,21.5589,5.391324528,3.621866038,6.976786792,6.089092982,2.659194737,6.996192982,5.414942308,8.843721154,6.754790385,3.834778049,9.019383721,7.720197674,13.30164658,7.113452778,7.268856338,5.803558202,10.96059371,11.00508978
2018,1409,10021,994899,220702,1923,95,65,30,900,27000,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.79134199,58.73419913,25.35036075,26.85897066,1.065800866,5.004753247,0.246753247,0.311688312,0.213852814,0.00952381,0.03030303,0.000865801,0.000865801,0,0.006926407,0,0.005194805,0,0.03982684,0.01038961,0.002597403,0.015584416,0.01991342,0.006060606,0,0,13.871,-1.841601683,-0.302914803,6.707432075,5.391324528,3.621866038,13.37443509,6.089092982,2.659194737,5.648382692,5.414942308,8.843721154,6.694847619,3.834778049,9.019383721,6.239682192,13.30164658,7.113452778,5.888774404,5.803558202,10.96059371
2019,1409,10021,994899,220702,1923,96,65,31,961,29791,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,9,81,98.60914582,59.14322692,25.30629853,26.80984565,1.06557377,4.93663503,0.246764452,0.310612597,0.213977567,0.011216566,0.029335634,0.000862813,0.000862813,0,0.006902502,0.001725626,0.005176877,0,0.039689387,0.011216566,0.002588438,0.01553063,0.018981881,0.006039689,0,0,-109.6611875,13.871,-1.841601683,-16.10723463,6.707432075,5.391324528,44.50092759,13.37443509,6.089092982,-20.55235102,5.648382692,5.414942308,99.6993766,6.694847619,3.834778049,65.82638243,6.239682192,13.30164658,-48.10813776,5.888774404,5.803558202
2020,1409,10021,994899,220702,1923,97,65,32,1024,32768,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,9,81,106.754766,62.3882149,25.86655113,27.40983054,1.048526863,4.95779896,0.248700173,0.311958406,0.214038128,0.011265165,0.028596187,0.000866551,0.000866551,0,0.006065858,0.001733102,0.005199307,0,0.038994801,0.011265165,0.002599653,0.012998267,0.019930676,0.006065858,0,0,5.2039,-109.6611875,13.871,14.40542407,-16.10723463,6.707432075,8.982298276,44.50092759,13.37443509,6.564256,-20.55235102,5.648382692,33.81647959,99.6993766,6.694847619,9.486162162,65.82638243,6.239682192,3.701262222,-48.10813776,5.888774404
2008,1409,10021,994734,220804,1917,91,67,24,576,13824,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,14,196,98.23973177,67.60854987,28.01892987,29.55646363,1.066219614,6.441332775,0.222129086,0.328583403,0.225481978,0.007544007,0.036881811,0.000838223,0.001676446,0.002514669,0.006705784,0.000838223,0.005867561,0,0.032690696,0.012573345,0.002514669,0.015088013,0.017602682,0.005867561,0,0,-2.721081448,9.4203,3.7594,10.14972182,8.805309259,1.325333962,5.114558065,6.646106452,11.52624603,3.047657143,79.35219583,22.71305957,0.6359225,312.4371757,4.423051613,15.18323714,12.77824571,2.023246377,6.889219909,15.95425658,8.171565601
2009,1409,10021,994734,220804,1917,92,67,25,625,15625,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,14,196,99.20710059,67.22147084,25.11432798,26.63992204,1.064243449,4.583364328,0.229078614,0.327979713,0.214708369,0.008453085,0.035502959,0.000845309,0.001690617,0.002535926,0.00591716,0,0.00591716,0,0.032121724,0.014370245,0.002535926,0.015215554,0.017751479,0.00591716,0,0,5.4422,-2.721081448,9.4203,3.264285455,10.14972182,8.805309259,5.417156452,5.114558065,6.646106452,4.508706122,3.047657143,79.35219583,47.20985854,0.6359225,312.4371757,21.96008286,15.18323714,12.77824571,19.97481398,6.889219909,15.95425658
2010,1409,10021,994734,220804,1917,93,67,26,676,17576,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,14,196,99.23898305,66.19322034,24.63961864,26.60765066,1.06440678,4.576966102,0.230508475,0.324576271,0.215254237,0.009322034,0.036440678,0.000847458,0.001694915,0.002542373,0.006779661,0,0.005932203,0,0.031355932,0.01440678,0.002542373,0.015254237,0.01779661,0.005932203,0,0,0,5.4422,-2.721081448,4.886883636,3.264285455,10.14972182,2.221772131,5.417156452,5.114558065,0.396313725,4.508706122,3.047657143,0.39165,47.20985854,0.6359225,2.330164789,21.96008286,15.18323714,4.891323969,19.97481398,6.889219909
2011,1409,10021,994734,220804,1917,94,67,27,729,19683,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,14,196,99.26440678,65.2440678,25.06165254,26.57459981,1.066101695,4.836711864,0.234745763,0.321186441,0.216101695,0.009322034,0.037288136,0.000847458,0.001694915,0.000847458,0.006779661,0,0.005932203,0,0.031355932,0.01440678,0.002542373,0.015254237,0.01779661,0.005932203,0,0,31.0129,0,5.4422,4.429961818,4.886883636,3.264285455,2.724352459,2.221772131,5.417156452,7.675346154,0.396313725,4.508706122,6.99675,0.39165,47.20985854,6.227666197,2.330164789,21.96008286,11.22323379,4.891323969,19.97481398
2012,1409,10021,994734,220804,1917,95,67,28,784,21952,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,14,196,98.59148936,62.51148936,25.11446809,26.67728605,1.067234043,4.85492766,0.235744681,0.319148936,0.217021277,0.009361702,0.038297872,0.000851064,0.001702128,0.000851064,0.006808511,0,0.005957447,0,0.031489362,0.013617021,0.002553191,0.015319149,0.018723404,0.005957447,0,0,-7.938906579,31.0129,0,4.418061818,4.429961818,4.886883636,2.551614754,2.724352459,2.221772131,1.661096078,7.675346154,0.396313725,0.103902381,6.99675,0.39165,3.205469014,6.227666197,2.330164789,1.549398615,11.22323379,4.891323969
2013,1409,10021,994734,220804,1917,96,67,29,841,24389,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,14,196,98.65523156,61.33018868,25.13867925,26.63834572,1.069468268,4.884656947,0.241852487,0.318181818,0.217838765,0.010291595,0.036020583,0.000857633,0.001715266,0,0.006861063,0,0.006003431,0,0.031732419,0.013722127,0.002572899,0.015437393,0.019725557,0.006003431,0,0,6.1276,-7.938906579,31.0129,18.74744815,4.418061818,4.429961818,47.66076333,2.551614754,2.724352459,4.810731373,1.661096078,7.675346154,5.587452381,0.103902381,6.99675,5.523490141,3.205469014,6.227666197,8.530852019,1.549398615,11.22323379
2014,1409,10021,994734,220804,1917,97,67,30,900,27000,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,14,196,98.83591065,60.87886598,25.40893471,26.88772432,1.071305842,4.838084192,0.242268041,0.317869416,0.214776632,0.011168385,0.033505155,0.000859107,0.001718213,0,0.006872852,0,0.006013746,0,0.036082474,0.012886598,0.00257732,0.015463918,0.018041237,0.006013746,0,0,3.7705,6.1276,-7.938906579,3.466226415,18.74744815,4.418061818,8.025312069,47.66076333,2.551614754,4.747878431,4.810731373,1.661096078,6.323621429,5.587452381,0.103902381,7.07124507,5.523490141,3.205469014,6.203077865,8.530852019,1.549398615
2015,1409,10021,994734,220804,1917,98,67,31,961,29791,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,14,196,98.87371134,60.86941581,25.35695876,26.79992363,1.067869416,4.847594502,0.243127148,0.316151203,0.216494845,0.011168385,0.030927835,0.000859107,0.001718213,0,0.006872852,0,0.006013746,0,0.037800687,0.012886598,0.00257732,0.015463918,0.018041237,0.006013746,0,0,23.9994,3.7705,6.1276,6.976786792,3.466226415,18.74744815,6.996192982,8.025312069,47.66076333,6.754790385,4.747878431,4.810731373,7.720197674,6.323621429,5.587452381,7.268856338,7.07124507,5.523490141,11.00508978,6.203077865,8.530852019
2016,1409,10021,994734,220804,1917,99,67,32,1024,32768,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,14,196,98.81013746,59.37457045,25.41595074,26.88786751,1.071305842,4.855343643,0.245704467,0.315292096,0.214776632,0.011168385,0.030927835,0.000859107,0.000859107,0,0.006872852,0,0.005154639,0,0.038659794,0.012027491,0.00257732,0.015463918,0.018900344,0.006013746,0,0,-0.677053183,23.9994,3.7705,3.621866038,6.976786792,3.466226415,2.659194737,6.996192982,8.025312069,8.843721154,6.754790385,4.747878431,9.019383721,7.720197674,6.323621429,7.113452778,7.268856338,7.07124507,10.96059371,11.00508978,6.203077865
2017,1409,10021,994734,220804,1917,100,67,33,1089,35937,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,14,196,98.73149742,59.38468158,25.32989099,26.79871868,1.06454389,4.863907057,0.245266781,0.312392427,0.214285714,0.011187608,0.030981067,0.000860585,0.000860585,0,0.006884682,0,0.005163511,0,0.039586919,0.012908778,0.002581756,0.015490534,0.018932874,0.006024096,0,0,4.1482,-0.677053183,23.9994,5.391324528,3.621866038,6.976786792,6.089092982,2.659194737,6.996192982,5.414942308,8.843721154,6.754790385,3.834778049,9.019383721,7.720197674,13.30164658,7.113452778,7.268856338,5.803558202,10.96059371,11.00508978
2018,1409,10021,994734,220804,1917,101,67,34,1156,39304,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,14,196,98.79134199,58.73419913,25.35036075,26.85897066,1.065800866,5.004753247,0.246753247,0.311688312,0.213852814,0.00952381,0.03030303,0.000865801,0.000865801,0,0.006926407,0,0.005194805,0,0.03982684,0.01038961,0.002597403,0.015584416,0.01991342,0.006060606,0,0,7.2844,4.1482,-0.677053183,6.707432075,5.391324528,3.621866038,13.37443509,6.089092982,2.659194737,5.648382692,5.414942308,8.843721154,6.694847619,3.834778049,9.019383721,6.239682192,13.30164658,7.113452778,5.888774404,5.803558202,10.96059371
2019,1409,10021,994734,220804,1917,102,67,35,1225,42875,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,14,196,98.60914582,59.14322692,25.30629853,26.80984565,1.06557377,4.93663503,0.246764452,0.310612597,0.213977567,0.011216566,0.029335634,0.000862813,0.000862813,0,0.006902502,0.001725626,0.005176877,0,0.039689387,0.011216566,0.002588438,0.01553063,0.018981881,0.006039689,0,0,-133.4795694,7.2844,4.1482,-16.10723463,6.707432075,5.391324528,44.50092759,13.37443509,6.089092982,-20.55235102,5.648382692,5.414942308,99.6993766,6.694847619,3.834778049,65.82638243,6.239682192,13.30164658,-48.10813776,5.888774404,5.803558202
